PPM_0,mag_0,PPM_8,mag_8,PPM_4,mag_4,PPM_2,mag_2,PPM_1,mag_1
10.395,13350.4,10.4049,4276.43,10.395,123513,10.3878,16675.3,10.3634,1125.86
10.3885,12140.5,10.3984,3500.71,10.3885,121054,10.3813,16092.4,10.3569,5669.37
10.382,12595.9,10.3919,4043.08,10.382,120784,10.3748,15498.2,10.3504,2066.93
10.3755,12996.1,10.3853,4244.36,10.3755,122192,10.3683,14507.9,10.3439,2071.77
10.369,12530.9,10.3788,2128.11,10.369,121838,10.3618,16170,10.3374,3465.36
10.3625,13826.2,10.3723,3641.52,10.3625,121747,10.3553,16009.9,10.3309,1033.1
10.356,12175.5,10.3658,2208.33,10.356,122467,10.3488,16455.8,10.3244,3161.06
10.3494,13845.4,10.3593,5168.37,10.3494,121702,10.3423,17306.1,10.3179,1008.52
10.3429,13423.8,10.3528,2526.83,10.3429,121583,10.3358,17136.3,10.3114,5069.87
10.3364,12436.3,10.3463,1642.56,10.3364,121739,10.3293,16741.9,10.3049,1242.92
10.3299,13064.6,10.3398,4962.79,10.3299,120578,10.3227,15059,10.2984,2626.65
10.3234,13467.7,10.3333,3153.96,10.3234,121154,10.3162,17169.5,10.2918,1413.54
10.3169,12985.5,10.3268,2373.97,10.3169,121874,10.3097,15952.6,10.2853,3458.89
10.3104,13928.3,10.3203,4329.87,10.3104,120931,10.3032,16116.2,10.2788,3193.52
10.3039,13528.2,10.3138,4385.02,10.3039,119562,10.2967,16840.6,10.2723,1911.97
10.2974,11996.5,10.3073,2983.41,10.2974,120953,10.2902,16002.5,10.2658,2625.81
10.2909,14320.6,10.3008,3434.24,10.2909,120004,10.2837,14936.7,10.2593,883.853
10.2844,12990.8,10.2942,4489.47,10.2844,120932,10.2772,15870.6,10.2528,3302.06
10.2779,16072,10.2877,3335.79,10.2779,122107,10.2707,15820.6,10.2463,2465.63
10.2714,13038.4,10.2812,2767.67,10.2714,119941,10.2642,15872.3,10.2398,2813.41
10.2649,13821,10.2747,3677.05,10.2649,119645,10.2577,14468.2,10.2333,919.037
10.2584,13298.3,10.2682,4171.52,10.2584,120413,10.2512,16352.2,10.2268,1658.17
10.2518,11078.3,10.2617,3200.5,10.2518,120860,10.2447,14302.9,10.2203,2963.98
10.2453,11962.9,10.2552,4592.27,10.2453,120826,10.2382,16266.6,10.2138,3062.25
10.2388,13049.6,10.2487,4878.31,10.2388,120398,10.2317,15756.5,10.2073,2881.11
10.2323,11805.8,10.2422,4078.16,10.2323,121255,10.2251,14142.1,10.2008,3745.17
10.2258,12754.7,10.2357,2648.11,10.2258,120746,10.2186,15344.9,10.1942,2056.78
10.2193,11505.5,10.2292,3687.41,10.2193,117958,10.2121,14888.6,10.1877,1331.32
10.2128,13254.4,10.2227,4236.05,10.2128,121715,10.2056,14318.6,10.1812,3301.45
10.2063,11088.2,10.2162,4687.26,10.2063,118556,10.1991,14978,10.1747,833.994
10.1998,14259.7,10.2097,3424.95,10.1998,119378,10.1926,14729.7,10.1682,3180.65
10.1933,12915.5,10.2032,2209.38,10.1933,118949,10.1861,17326.2,10.1617,3508.39
10.1868,15156,10.1966,3571.57,10.1868,118851,10.1796,14862.3,10.1552,2284.18
10.1803,12253.2,10.1901,1738.59,10.1803,118068,10.1731,15433.7,10.1487,2353.37
10.1738,12385,10.1836,2019.77,10.1738,119953,10.1666,16574.1,10.1422,1566.71
10.1673,14573.6,10.1771,3221.29,10.1673,118347,10.1601,16566,10.1357,2472.08
10.1608,13818.1,10.1706,5222.51,10.1608,120901,10.1536,16081,10.1292,2883.15
10.1542,13827.8,10.1641,2823.98,10.1542,119902,10.1471,14940.1,10.1227,1121.83
10.1477,14698,10.1576,4322.12,10.1477,118684,10.1406,15007.2,10.1162,3129.58
10.1412,14091.5,10.1511,2464.32,10.1412,118939,10.134,15149.6,10.1097,1974.32
10.1347,13095.4,10.1446,2754.16,10.1347,119552,10.1275,14962.4,10.1031,2480.42
10.1282,13001.1,10.1381,3706.34,10.1282,120099,10.121,13645,10.0966,4462.15
10.1217,13080.6,10.1316,3929.51,10.1217,118510,10.1145,13553.1,10.0901,2546.67
10.1152,13861.8,10.1251,3510.94,10.1152,118006,10.108,15622.7,10.0836,3467.11
10.1087,12348,10.1186,2921.17,10.1087,118731,10.1015,16750.1,10.0771,2386.55
10.1022,13304.6,10.1121,3512.59,10.1022,116259,10.095,15229.1,10.0706,3147.85
10.0957,13530.1,10.1056,4708.78,10.0957,118203,10.0885,15104,10.0641,2434.36
10.0892,14152,10.099,3987.92,10.0892,117162,10.082,15437.8,10.0576,1765.21
10.0827,14339.4,10.0925,3419.85,10.0827,117028,10.0755,14269,10.0511,1803.2
10.0762,16170.8,10.086,1980,10.0762,117924,10.069,12800.6,10.0446,2871.35
10.0697,14121.9,10.0795,3237.96,10.0697,117812,10.0625,14862.6,10.0381,3343.59
10.0631,13059.1,10.073,3062.88,10.0631,118122,10.056,12105.8,10.0316,1514.85
10.0566,13670.7,10.0665,4024.34,10.0566,119331,10.0495,15122.9,10.0251,1859.7
10.0501,14153,10.06,4340.33,10.0501,116564,10.043,12746.1,10.0186,2751.3
10.0436,12874.6,10.0535,4047.42,10.0436,116857,10.0364,15257.2,10.0121,1168.56
10.0371,12188.4,10.047,1637.99,10.0371,117171,10.0299,14203.7,10.0055,3236.67
10.0306,11957,10.0405,2240.19,10.0306,117409,10.0234,14332.8,9.99904,1246.67
10.0241,12703.6,10.034,2872.51,10.0241,116744,10.0169,13683.7,9.99253,3498.96
10.0176,12768,10.0275,4506.34,10.0176,116698,10.0104,13942.3,9.98602,3179.14
10.0111,13380.6,10.021,3473.52,10.0111,116752,10.0039,13755.9,9.97952,3615.78
10.0046,13250.2,10.0145,4938.46,10.0046,115201,9.9974,15373.2,9.97301,2146.97
9.99808,13463.3,10.0079,3964.58,9.99808,118522,9.9909,14210.2,9.9665,2464.62
9.99157,13744.8,10.0014,2284.95,9.99157,116456,9.98439,12913.4,9.96,2493.66
9.98507,14627.1,9.99493,3099.43,9.98507,117228,9.97788,14963.9,9.95349,2990.61
9.97856,14873.3,9.98843,4239.41,9.97856,114726,9.97138,14412,9.94698,3033
9.97205,13664.3,9.98192,4986.63,9.97205,117628,9.96487,13892,9.94048,696.903
9.96555,14451.3,9.97541,1617.93,9.96555,116653,9.95836,15274.9,9.93397,2279
9.95904,14242.2,9.96891,3287.88,9.95904,116162,9.95186,15689.5,9.92746,973.264
