PPM_6,mag_6,PPM_35,mag_35,PPM_78,mag_78,PPM_97,mag_97
9.16603,70293.8,9.16766,18922.3,9.16847,32156.8,9.16847,12891.5
9.15952,70893.4,9.16115,17999.8,9.16196,34240.2,9.16196,12148.8
9.15302,70422.4,9.15464,18680.9,9.15546,33075.8,9.15546,12109.9
9.14651,71030.8,9.14814,17438.9,9.14895,33247.1,9.14895,11686
9.14,69487.9,9.14163,17439.8,9.14244,32069.3,9.14244,11573.4
9.1335,70192.5,9.13512,19563.9,9.13594,33130.5,9.13594,12526.7
9.12699,69961.5,9.12862,19621.7,9.12943,35318.5,9.12943,12991.4
9.12048,71048.5,9.12211,19354,9.12292,32928.3,9.12292,11670.4
9.11398,70625.8,9.1156,17563.6,9.11642,33716.8,9.11642,13259.4
9.10747,71269.1,9.1091,19210.9,9.10991,32265.9,9.10991,12525.9
9.10096,70339,9.10259,18131.9,9.1034,34069.5,9.1034,11656.6
9.09446,68847.3,9.09608,15841.7,9.0969,32681.7,9.0969,12884.2
9.08795,69882.8,9.08958,16162.3,9.09039,35695.8,9.09039,10877.1
9.08144,69653.1,9.08307,20001.1,9.08388,32992.1,9.08388,11336.6
9.07494,69779.8,9.07656,17817,9.07738,33727,9.07738,9523.91
9.06843,69777.3,9.07006,17230.9,9.07087,32761.5,9.07087,12370.1
9.06192,69973.8,9.06355,16431.1,9.06436,32968.2,9.06436,12292.8
9.05542,70740.9,9.05704,19380.3,9.05786,32540.9,9.05786,12146.7
9.04891,68800,9.05054,18239.2,9.05135,33928.8,9.05135,11868.6
9.0424,69204.1,9.04403,19766,9.04484,33003.5,9.04484,12362.9
9.0359,69890.3,9.03752,18255.7,9.03834,31678.4,9.03834,12484.1
9.02939,69700,9.03102,17797.1,9.03183,31061.3,9.03183,11951.4
9.02288,69965.7,9.02451,17019.5,9.02532,32797.6,9.02532,12239.9
9.01638,70479.2,9.018,17233.3,9.01882,34132.6,9.01882,11973.4
9.00987,69656.4,9.0115,19102.1,9.01231,33678.7,9.01231,11453.2
9.00336,70819.8,9.00499,15566.5,9.0058,32663.2,9.0058,11418.6
8.99685,72931.7,8.99848,16353.2,8.99929,31409,8.99929,11907
8.99035,70898.5,8.99197,16993.5,8.99279,33450.7,8.99279,10682.1
8.98384,70568.9,8.98547,17837.3,8.98628,33121.8,8.98628,12838.2
8.97733,70509.4,8.97896,18302.3,8.97977,33217.3,8.97977,11061
8.97083,69916,8.97245,18035.1,8.97327,32525.7,8.97327,12786.3
8.96432,71497.7,8.96595,19781.1,8.96676,32017.7,8.96676,10886.9
8.95781,71024.3,8.95944,16974.7,8.96025,31255.1,8.96025,11751.9
8.95131,71188,8.95293,18660.1,8.95375,33264,8.95375,12743.3
8.9448,69608.5,8.94643,19225,8.94724,33159.2,8.94724,11249.6
8.93829,70972.7,8.93992,17467.8,8.94073,32496.9,8.94073,10642.6
8.93179,70772.4,8.93341,17223.8,8.93423,31676,8.93423,10956.1
8.92528,70035.8,8.92691,16325.9,8.92772,32174.6,8.92772,13133.3
8.91877,70675.6,8.9204,16557.5,8.92121,32882.1,8.92121,10771.1
8.91227,69624.9,8.91389,18358.8,8.91471,32014.3,8.91471,11416
8.90576,70066.5,8.90739,19062.9,8.9082,30469.5,8.9082,12115.8
8.89925,72041.1,8.90088,16782.5,8.90169,30396.8,8.90169,11445.6
8.89275,71960.4,8.89437,17491.5,8.89519,30786.7,8.89519,13355.1
8.88624,70998.4,8.88787,17771,8.88868,32231.2,8.88868,13009.4
8.87973,71695,8.88136,17482.9,8.88217,31901.5,8.88217,11688.4
8.87323,70539.1,8.87485,18475.9,8.87567,32138.9,8.87567,11933.6
8.86672,69730.2,8.86835,17223.3,8.86916,32747.8,8.86916,12844.3
8.86021,70613.5,8.86184,18461.4,8.86265,30495.1,8.86265,9798.95
8.85371,71557.7,8.85533,15939.7,8.85615,31991.9,8.85615,12675
8.8472,70098.6,8.84883,18126.1,8.84964,32947.6,8.84964,10622.2
8.84069,70554,8.84232,18145.6,8.84313,31389.3,8.84313,13721.4
8.83419,69753.1,8.83581,17196.8,8.83663,32557.5,8.83663,12263.7
8.82768,70772.1,8.82931,16800.6,8.83012,30257.5,8.83012,12472.9
8.82117,70461.9,8.8228,17618.5,8.82361,31818.4,8.82361,14028.8
8.81467,69422.7,8.81629,16140.3,8.81711,30980.4,8.81711,12374.7
8.80816,71703.3,8.80979,17091.2,8.8106,31007.5,8.8106,11955.5
8.80165,70323.7,8.80328,15680.8,8.80409,31070,8.80409,11052.6
8.79515,73051.7,8.79677,18494.7,8.79759,33410.7,8.79759,11504.5
8.78864,72423.4,8.79027,17801,8.79108,31225.1,8.79108,12624.8
8.78213,71225.5,8.78376,19109.9,8.78457,31331.9,8.78457,12358.8
8.77563,71450.5,8.77725,17175.6,8.77807,28981.4,8.77807,10153.6
8.76912,70927.6,8.77075,16383.2,8.77156,29597.2,8.77156,11532.5
8.76261,70745.6,8.76424,16636.6,8.76505,30313.1,8.76505,11269.9
8.75611,72943,8.75773,16952.8,8.75855,30473.9,8.75855,12274
8.7496,73072,8.75122,17443.8,8.75204,31676.8,8.75204,10513.3
8.74309,73394.3,8.74472,17169.1,8.74553,30102.5,8.74553,13954.7
8.73658,71975.7,8.73821,17487.7,8.73902,30624.2,8.73902,10690.8
8.73008,72273.7,8.7317,17433.4,8.73252,30357.9,8.73252,10609.8
8.72357,71946.1,8.7252,16503.8,8.72601,30203,8.72601,12869.3
8.71706,71428.8,8.71869,20229,8.7195,29522,8.7195,12223.8
8.71056,70311.5,8.71218,16626.9,8.713,32187.1,8.713,10933.3
8.70405,71995.5,8.70568,16369.1,8.70649,30634.6,8.70649,10656.1
8.69754,74932.3,8.69917,16749.5,8.69998,30442.7,8.69998,12536.3
8.69104,71578.6,8.69266,17148.4,8.69348,30236.8,8.69348,11691.6
8.68453,74487.1,8.68616,15583.2,8.68697,29948.6,8.68697,11820.4
8.67802,71488.5,8.67965,18377.4,8.68046,30622.1,8.68046,12871.3
8.67152,72944.4,8.67314,15660.3,8.67396,29495.8,8.67396,11416
8.66501,72630.4,8.66664,17445.5,8.66745,28892,8.66745,12444.6
8.6585,72457.5,8.66013,17761.5,8.66094,30843.3,8.66094,11515.6
8.652,71009.6,8.65362,18274.1,8.65444,31246.1,8.65444,10347.1
8.64549,71591.9,8.64712,17205.3,8.64793,31451.5,8.64793,11141.9
8.63898,73845.4,8.64061,18029.4,8.64142,29956,8.64142,10643.5
8.63248,70656.2,8.6341,16380.4,8.63492,29946.5,8.63492,12702.5
8.62597,73007.9,8.6276,18808.9,8.62841,29727.2,8.62841,12548.5
8.61946,73511.1,8.62109,15234.5,8.6219,30402.5,8.6219,9435.31
8.61296,73487.5,8.61458,17345.7,8.6154,30576.4,8.6154,11063.5
8.60645,74239.6,8.60808,16564.8,8.60889,31010.1,8.60889,12857.7
8.59994,73446.1,8.60157,17857.2,8.60238,28710.4,8.60238,10778.2
8.59344,73482.8,8.59506,17368.9,8.59588,28906,8.59588,12211.9
8.58693,72928.4,8.58856,18124.3,8.58937,30085.9,8.58937,11742.3
8.58042,73328.1,8.58205,13739.6,8.58286,28305.4,8.58286,10546.4
8.57392,73168.3,8.57554,16450.9,8.57636,29946.8,8.57636,11957.5
8.56741,75006.9,8.56904,18547.8,8.56985,27734.5,8.56985,13149.3
8.5609,73829.9,8.56253,16960.8,8.56334,28236.1,8.56334,10269.6
8.5544,73566.6,8.55602,16932.4,8.55684,29569.4,8.55684,9813.36
8.54789,75221.1,8.54952,17834.8,8.55033,28131.5,8.55033,11558
8.54138,72534.9,8.54301,16047.5,8.54382,29236.2,8.54382,11618.6
8.53488,74394.1,8.5365,15590.5,8.53732,29870.4,8.53732,12744.8
8.52837,76432.5,8.53,15485.9,8.53081,29392.6,8.53081,12631.1
8.52186,74193.2,8.52349,16819.1,8.5243,30285.5,8.5243,9558.27
8.51536,73229.2,8.51698,16371.7,8.5178,27672.4,8.5178,10506
8.50885,74762.6,8.51048,18635.9,8.51129,29151.4,8.51129,12320.9
8.50234,73567.2,8.50397,16589.4,8.50478,28308,8.50478,11065.9
8.49583,74685.9,8.49746,15519.4,8.49828,30164.6,8.49828,12039.8
8.48933,74971.3,8.49095,17056.8,8.49177,28892,8.49177,11563.3
8.48282,75340.4,8.48445,17010.2,8.48526,28987.1,8.48526,10939.2
8.47631,73411.7,8.47794,18453.8,8.47875,26907.4,8.47875,10361.6
8.46981,74351.4,8.47143,17694.5,8.47225,28311,8.47225,11242.4
8.4633,77455.1,8.46493,17063.2,8.46574,29608.2,8.46574,12802.8
8.45679,76225.2,8.45842,17181.7,8.45923,28274.1,8.45923,10582.9
8.45029,76696.3,8.45191,17315.5,8.45273,28821.1,8.45273,11860.7
8.44378,75900.7,8.44541,17746.5,8.44622,28990.9,8.44622,12621.4
8.43727,76639.7,8.4389,15293.6,8.43971,27243.4,8.43971,12615.1
8.43077,75545.3,8.43239,17393.6,8.43321,28402.7,8.43321,10031.7
8.42426,76774.3,8.42589,18734.6,8.4267,28892.7,8.4267,12547.2
8.41775,75957.4,8.41938,16783,8.42019,29682.2,8.42019,13294
8.41125,75743.5,8.41287,17719.9,8.41369,26610.1,8.41369,12101
8.40474,77950.4,8.40637,18614.8,8.40718,28590.9,8.40718,12382.2
8.39823,77343.8,8.39986,17366.7,8.40067,27862,8.40067,12239.1
8.39173,76913.1,8.39335,17992.6,8.39417,27937.9,8.39417,11765.8
8.38522,77371.5,8.38685,19715.2,8.38766,28239.5,8.38766,10389.6
8.37871,78913.4,8.38034,16246.7,8.38115,27877,8.38115,12190.1
8.37221,78780.1,8.37383,19289.4,8.37465,27261.1,8.37465,11906.3
8.3657,79768.1,8.36733,16895.4,8.36814,29142.8,8.36814,10851.9
8.35919,81995.8,8.36082,19314.9,8.36163,27347.2,8.36163,11786.3
8.35269,79485.3,8.35431,19680.7,8.35513,26556.9,8.35513,11373.8
8.34618,81581.6,8.34781,19567.6,8.34862,29002.2,8.34862,10575.2
8.33967,79104,8.3413,17973,8.34211,28858.8,8.34211,12050.5
8.33317,79227.6,8.33479,18776.4,8.33561,28867.1,8.33561,11566.9
8.32666,77831.2,8.32829,18931.2,8.3291,28246.7,8.3291,9517.02
8.32015,77265.7,8.32178,18937.4,8.32259,26607.3,8.32259,11085.6
8.31365,74783.6,8.31527,17791.7,8.31609,27276.8,8.31609,11892.4
8.30714,71787.6,8.30877,16136.8,8.30958,28094.3,8.30958,14421.1
8.30063,73498.1,8.30226,14443.2,8.30307,28341.9,8.30307,12222.1
8.29413,71844.4,8.29575,16431.1,8.29657,28421.8,8.29657,10135.7
8.28762,73183,8.28925,14978.8,8.29006,28807.6,8.29006,11691.7
8.28111,73205.1,8.28274,15124.6,8.28355,27554.2,8.28355,13239.5
8.27461,73187,8.27623,14549.7,8.27705,27465.4,8.27705,11433.4
8.2681,71983.5,8.26973,16510,8.27054,27319,8.27054,12219.5
8.26159,74232,8.26322,16278.7,8.26403,29663.1,8.26403,11208.8
8.25509,74429.1,8.25671,16560.5,8.25753,26782.2,8.25753,10836.2
8.24858,72902.1,8.25021,15427.1,8.25102,27723.6,8.25102,13746.6
8.24207,74267.2,8.2437,15125.8,8.24451,27166.1,8.24451,12843.5
8.23556,71317.5,8.23719,15017,8.238,27473.5,8.238,11067
8.22906,72387.5,8.23068,15430,8.2315,27124.3,8.2315,11894.5
8.22255,72450.9,8.22418,15248.4,8.22499,29321,8.22499,11511.8
8.21604,73397.2,8.21767,15675.8,8.21848,29176.6,8.21848,12643.3
8.20954,73295.5,8.21116,14783.1,8.21198,28358.6,8.21198,12882.1
8.20303,74683.9,8.20466,13567.6,8.20547,27104.9,8.20547,12293.9
8.19652,74088.8,8.19815,15795.2,8.19896,27552.9,8.19896,12919.2
8.19002,73649.7,8.19164,15107.9,8.19246,26412.5,8.19246,10551.2
8.18351,76463.8,8.18514,14917,8.18595,25650.5,8.18595,10544.7
8.177,75461,8.17863,14724.9,8.17944,26650.4,8.17944,10929.4
8.1705,75876.3,8.17212,15843.8,8.17294,27368.6,8.17294,11728.7
8.16399,75346.9,8.16562,15256.8,8.16643,26015.9,8.16643,11689.4
8.15748,73348.9,8.15911,16114.8,8.15992,26271,8.15992,10891.6
8.15098,75771.2,8.1526,14976.1,8.15342,25931.3,8.15342,11944.8
8.14447,75279.2,8.1461,15938.3,8.14691,27234.4,8.14691,11237.1
8.13796,73674.5,8.13959,15862.4,8.1404,28253,8.1404,13058.9
8.13146,75847,8.13308,14554.7,8.1339,26067.3,8.1339,11570.8
8.12495,74839.6,8.12658,16501.8,8.12739,27450.2,8.12739,11416.4
8.11844,75193.1,8.12007,14810,8.12088,27057.3,8.12088,12190
8.11194,76547.6,8.11356,16947.4,8.11438,27277.4,8.11438,11897.5
8.10543,76310.8,8.10706,14975.6,8.10787,27469.2,8.10787,12095.7
8.09892,76366.6,8.10055,15258.3,8.10136,26036.5,8.10136,12348.5
8.09242,76164.3,8.09404,14317.1,8.09486,26157.5,8.09486,13396.1
8.08591,77300.1,8.08754,15263.5,8.08835,27657.4,8.08835,13779.5
8.0794,77936.8,8.08103,16885.6,8.08184,25780.6,8.08184,11158
8.0729,78330.8,8.07452,16751.8,8.07534,27440,8.07534,12239.4
8.06639,80314.5,8.06802,15076.1,8.06883,25836,8.06883,11568.2
8.05988,81117.1,8.06151,18141.8,8.06232,28342.5,8.06232,12784
8.05338,79120.8,8.055,18934,8.05582,26315.7,8.05582,11992.1
8.04687,80851.2,8.0485,16564,8.04931,26590.3,8.04931,13105.4
8.04036,80239.4,8.04199,18377.2,8.0428,26424.8,8.0428,11285.6
8.03386,82071.2,8.03548,17460.6,8.0363,27394.4,8.0363,13226.5
8.02735,77609.6,8.02898,14527.6,8.02979,26445.3,8.02979,10865.3
8.02084,75720.1,8.02247,15157.8,8.02328,25446.7,8.02328,11472.4
8.01434,76978.6,8.01596,16348.4,8.01678,25106.1,8.01678,12880.1
8.00783,76781.3,8.00946,16027.8,8.01027,27208.9,8.01027,13373.4
8.00132,72583.8,8.00295,14240.3,8.00376,25869.7,8.00376,12554.8
7.99482,72851.3,7.99644,16089,7.99726,25768.5,7.99726,12258.8
7.98831,75255.3,7.98994,14453.7,7.99075,28152.2,7.99075,14556.9
7.9818,73658.1,7.98343,12855.7,7.98424,27655.8,7.98424,12950.6
7.97529,76255.4,7.97692,14699.6,7.97773,27813.5,7.97773,13935.6
7.96879,79197.9,7.97041,15361.9,7.97123,26222,7.97123,13558.2
7.96228,83647.2,7.96391,20215.3,7.96472,26448.3,7.96472,13807.1
7.95577,83200.4,7.9574,17912.8,7.95821,26622.7,7.95821,9976.38
7.94927,75109.5,7.95089,17825.5,7.95171,27421.2,7.95171,14037.4
7.94276,73831.2,7.94439,15145.3,7.9452,27182.1,7.9452,13549.1
7.93625,71290.5,7.93788,12941.8,7.93869,27411.1,7.93869,12235.4
7.92975,73348.2,7.93137,13039.2,7.93219,27100.7,7.93219,12212.5
7.92324,72690.5,7.92487,12542.2,7.92568,27856,7.92568,11202.5
7.91673,74485.6,7.91836,13965.5,7.91917,25845.8,7.91917,10445.6
7.91023,75352.5,7.91185,11526.9,7.91267,26445.9,7.91267,12156.7
7.90372,76040.2,7.90535,14452.3,7.90616,26322.3,7.90616,10662.7
7.89721,77281.1,7.89884,15714.5,7.89965,25320,7.89965,10842.6
7.89071,77364.6,7.89233,12662.4,7.89315,25584.3,7.89315,10204.6
7.8842,76903.3,7.88583,13133.8,7.88664,25513.3,7.88664,11185.8
7.87769,78575.4,7.87932,14157.1,7.88013,27374.6,7.88013,10900
7.87119,78768.8,7.87281,16216.7,7.87363,26163.2,7.87363,10237.1
7.86468,77685.4,7.86631,13644.1,7.86712,25616.5,7.86712,10692.8
7.85817,80788,7.8598,14400.1,7.86061,25099.9,7.86061,10795.7
7.85167,80211.9,7.85329,13196.9,7.85411,26095.4,7.85411,11215.8
7.84516,81678.2,7.84679,15829.5,7.8476,25584.6,7.8476,10924.9
7.83865,79431.7,7.84028,14906.9,7.84109,25801.6,7.84109,9941.18
7.83215,80279.2,7.83377,17603,7.83459,26340.8,7.83459,12205.6
7.82564,78909.5,7.82727,15311,7.82808,25538.1,7.82808,11203.3
7.81913,81446,7.82076,15779.8,7.82157,25388.4,7.82157,11434.1
7.81263,80180.5,7.81425,14782.5,7.81507,25365.5,7.81507,10346.4
7.80612,82188.4,7.80775,16196,7.80856,24121,7.80856,9313.62
7.79961,82777.1,7.80124,15326.4,7.80205,24286,7.80205,12253.2
7.79311,82850.5,7.79473,15410.8,7.79555,23231.4,7.79555,11107.2
7.7866,81448.5,7.78823,16447.1,7.78904,26796.7,7.78904,8580.68
7.78009,81029.5,7.78172,15545.4,7.78253,24274.8,7.78253,10567.9
7.77359,82205.7,7.77521,15351.5,7.77603,24907.1,7.77603,10458.9
7.76708,80443.9,7.76871,15424.3,7.76952,25533.2,7.76952,10177.1
7.76057,78960.9,7.7622,13378.6,7.76301,25977.5,7.76301,10863.7
7.75407,80466.8,7.75569,15522.4,7.75651,23879.8,7.75651,11017.6
7.74756,78122.5,7.74919,14894.4,7.75,25212.5,7.75,10720.5
7.74105,80318.7,7.74268,15098.9,7.74349,25986.9,7.74349,9816.66
7.73455,79391.3,7.73617,14195.5,7.73699,25828.3,7.73699,10978.3
7.72804,80487.1,7.72966,12984.8,7.73048,23318.8,7.73048,12254
7.72153,79635.4,7.72316,15413.1,7.72397,25602.1,7.72397,11811.4
7.71502,79097,7.71665,15546.2,7.71746,24732.7,7.71746,10238.3
7.70852,79330.3,7.71014,16439.4,7.71096,25766.7,7.71096,9666.03
7.70201,79033.1,7.70364,16166.2,7.70445,24889.8,7.70445,10891.7
7.6955,78769.9,7.69713,15363.5,7.69794,25175,7.69794,10816.3
7.689,79620.7,7.69062,15078.1,7.69144,24175.7,7.69144,10341.4
7.68249,79551.4,7.68412,14723.9,7.68493,24540.8,7.68493,10368.7
7.67598,81088,7.67761,14989,7.67842,23372.4,7.67842,12264.5
7.66948,79511.3,7.6711,14083.7,7.67192,24012.6,7.67192,11445.9
7.66297,79719.5,7.6646,15367.1,7.66541,22958.4,7.66541,9421.4
7.65646,80059.1,7.65809,15732.8,7.6589,25579.1,7.6589,11183.2
7.64996,78366.4,7.65158,14785.9,7.6524,23482.9,7.6524,11834.7
7.64345,79583.2,7.64508,14825.3,7.64589,25063.5,7.64589,12041.5
7.63694,79577.4,7.63857,15614.4,7.63938,24550.1,7.63938,10085.6
7.63044,80810.7,7.63206,14561.6,7.63288,23606.7,7.63288,10667.5
7.62393,80670.6,7.62556,15562.6,7.62637,24128.2,7.62637,11571.1
7.61742,81772.4,7.61905,14540.4,7.61986,24648.9,7.61986,11269.2
7.61092,82654.7,7.61254,16929.4,7.61336,23458.6,7.61336,10280.9
7.60441,79567.9,7.60604,14474.9,7.60685,24901.1,7.60685,10192.7
7.5979,79619.3,7.59953,16153,7.60034,24173,7.60034,10763.9
7.5914,80825.9,7.59302,13955.2,7.59384,23940.6,7.59384,12547.6
7.58489,81327.8,7.58652,15537,7.58733,24384.2,7.58733,9667.53
7.57838,82415.2,7.58001,15577.7,7.58082,24046.6,7.58082,9707.23
7.57188,81559,7.5735,14383.8,7.57432,26264.8,7.57432,12604.8
7.56537,81837.4,7.567,14346,7.56781,24638.7,7.56781,10297.8
7.55886,81175.7,7.56049,13910,7.5613,25222.9,7.5613,12072.3
7.55236,82705.5,7.55398,14809,7.5548,23586.5,7.5548,11876.3
7.54585,79248.6,7.54748,12663.6,7.54829,24237.1,7.54829,11115
7.53934,81366.9,7.54097,13554.2,7.54178,22642.7,7.54178,11168.4
7.53284,82277.4,7.53446,13978.5,7.53528,24820.9,7.53528,10824.7
7.52633,82105.4,7.52796,15330.5,7.52877,21181.4,7.52877,10755.5
7.51982,82450.6,7.52145,13656.8,7.52226,22523.5,7.52226,11149.9
7.51332,81408.4,7.51494,15646.7,7.51576,24012.7,7.51576,11729.2
7.50681,84247.2,7.50844,16081.2,7.50925,24880.5,7.50925,11200.8
7.5003,82637.4,7.50193,16768.2,7.50274,24102.1,7.50274,11255
7.4938,84214.8,7.49542,14397,7.49624,24785.1,7.49624,11572.1
7.48729,79943.4,7.48892,13469.5,7.48973,22302.7,7.48973,11077.9
7.48078,85210.7,7.48241,12399.6,7.48322,24300.4,7.48322,9561.99
7.47427,81213.8,7.4759,12702.7,7.47671,23307.3,7.47671,9722.8
7.46777,82553.9,7.46939,14393.6,7.47021,23840.3,7.47021,12474.3
7.46126,83116.6,7.46289,15443.8,7.4637,23649,7.4637,13822.7
7.45475,84020.9,7.45638,15811,7.45719,23411.6,7.45719,10594.4
7.44825,82855.9,7.44987,16628.7,7.45069,21881.4,7.45069,9922.28
7.44174,83298.8,7.44337,14737.8,7.44418,24296.2,7.44418,10584.5
7.43523,82597,7.43686,13383.9,7.43767,23293.5,7.43767,10742.7
7.42873,83032.8,7.43035,15361.6,7.43117,24641.1,7.43117,11698.6
7.42222,83186.5,7.42385,13301.7,7.42466,22212.3,7.42466,10934.3
7.41571,83814,7.41734,12597.6,7.41815,22533,7.41815,9274.26
7.40921,82408.7,7.41083,15474.9,7.41165,23308.3,7.41165,11501.7
7.4027,82639,7.40433,14173.9,7.40514,22534.6,7.40514,12083.1
7.39619,84111,7.39782,15649.4,7.39863,23941.4,7.39863,10615.3
7.38969,82442.5,7.39131,14883.9,7.39213,24726,7.39213,11401.7
7.38318,84066.7,7.38481,12827.5,7.38562,22386.5,7.38562,11297.8
7.37667,83428.7,7.3783,16863.2,7.37911,22485.5,7.37911,10868.5
7.37017,82076.7,7.37179,11265.5,7.37261,23631.6,7.37261,9801.5
7.36366,84509.9,7.36529,15487.2,7.3661,23906.3,7.3661,11208.4
7.35715,85211.7,7.35878,15690.1,7.35959,22237.5,7.35959,11873.4
7.35065,84783.8,7.35227,15224.8,7.35309,25130.4,7.35309,10912.6
7.34414,86092.2,7.34577,14370,7.34658,24886.7,7.34658,10639.5
7.33763,84370.3,7.33926,15350.8,7.34007,22882.7,7.34007,10210
7.33113,84601.8,7.33275,13909.6,7.33357,23006.6,7.33357,9587.27
7.32462,85251.2,7.32625,14004.9,7.32706,21846.7,7.32706,11848
7.31811,84552.5,7.31974,14457.3,7.32055,23537.2,7.32055,12724.7
7.31161,86552.4,7.31323,14087.6,7.31405,24469.5,7.31405,11323.7
7.3051,83120.6,7.30673,15818.4,7.30754,22759.6,7.30754,12733.7
7.29859,85764.1,7.30022,13809.8,7.30103,20419,7.30103,10875.3
7.29209,83904.3,7.29371,12873.6,7.29453,22674.4,7.29453,10700.4
7.28558,83909.8,7.28721,15733.2,7.28802,23040.9,7.28802,10934.1
7.27907,84416.5,7.2807,14631.1,7.28151,21324.1,7.28151,10756.5
7.27257,84536.1,7.27419,14924,7.27501,23800.9,7.27501,10092.6
7.26606,83905.3,7.26769,15235.6,7.2685,23077,7.2685,11669.7
7.25955,84347.7,7.26118,15849.4,7.26199,24323.8,7.26199,11027.1
7.25305,84053,7.25467,14201.9,7.25549,23569,7.25549,9963.41
7.24654,84917.8,7.24817,15384.3,7.24898,23318.9,7.24898,10529
7.24003,82897.2,7.24166,13016.6,7.24247,23064.7,7.24247,11732.5
7.23353,83957,7.23515,14690.3,7.23597,24378.6,7.23597,10052.7
7.22702,82976.8,7.22865,13077.1,7.22946,22227.4,7.22946,10003.9
7.22051,86443,7.22214,14967,7.22295,22558.4,7.22295,11184.9
7.214,85361.8,7.21563,14054.9,7.21644,22382.3,7.21644,10949.7
7.2075,84820.7,7.20912,12939.7,7.20994,23079,7.20994,10335.8
7.20099,85574.6,7.20262,13718.1,7.20343,22077.5,7.20343,10411.6
7.19448,85280.6,7.19611,14629.9,7.19692,24050.6,7.19692,10828.8
7.18798,85571.3,7.1896,13799,7.19042,25091.6,7.19042,10359
7.18147,85985.8,7.1831,13243.4,7.18391,23687,7.18391,10242.3
7.17496,85979.8,7.17659,15638,7.1774,22642.6,7.1774,10038.3
7.16846,86226.6,7.17008,13933.5,7.1709,23395.5,7.1709,12489.3
7.16195,86770.7,7.16358,13381,7.16439,22733,7.16439,12542.2
7.15544,86051.1,7.15707,13266,7.15788,23796.8,7.15788,10853.4
7.14894,85928.2,7.15056,13906.7,7.15138,22150.4,7.15138,10564.2
7.14243,86910.7,7.14406,13353.1,7.14487,21279.7,7.14487,9560.57
7.13592,86621.1,7.13755,14487,7.13836,23154.2,7.13836,10427.7
7.12942,86092.5,7.13104,11874.5,7.13186,23677.1,7.13186,10052.7
7.12291,84657,7.12454,15262.8,7.12535,23227.3,7.12535,9844.62
7.1164,84922.2,7.11803,14256,7.11884,23535.8,7.11884,12327.6
7.1099,87627,7.11152,12624.3,7.11234,21718.5,7.11234,11506.4
7.10339,85162.7,7.10502,14080.8,7.10583,22097.8,7.10583,9417.02
7.09688,87011.1,7.09851,14325.5,7.09932,24255.4,7.09932,13004.7
7.09038,88101.6,7.092,12623.7,7.09282,22124.8,7.09282,11279.2
7.08387,86608.3,7.0855,15365.8,7.08631,21801.3,7.08631,11217.4
7.07736,86945.7,7.07899,14070.5,7.0798,21359.6,7.0798,11498.1
7.07086,86204.7,7.07248,12788.5,7.0733,23385.4,7.0733,10092.3
7.06435,88933.1,7.06598,14401.8,7.06679,23730.7,7.06679,11479.7
7.05784,86977.1,7.05947,12738.8,7.06028,22808.1,7.06028,10671.4
7.05134,87655.7,7.05296,13047.6,7.05378,24048.7,7.05378,10553.9
7.04483,85986.2,7.04646,14191.7,7.04727,20587.1,7.04727,11793.8
7.03832,86900.8,7.03995,13514.4,7.04076,23959.9,7.04076,10918.5
7.03182,88387.3,7.03344,13316.3,7.03426,19891.5,7.03426,13303.5
7.02531,86678.5,7.02694,13473,7.02775,23147.4,7.02775,8773.78
7.0188,88451.7,7.02043,12882.9,7.02124,23668.9,7.02124,10830.2
7.0123,85903.8,7.01392,14370.1,7.01474,23245.2,7.01474,11032.1
7.00579,88829.1,7.00742,12556.5,7.00823,22709.4,7.00823,9690.92
6.99928,87703.7,7.00091,13097.7,7.00172,21748.3,7.00172,10906.6
6.99278,87649.2,6.9944,13222.5,6.99522,19840.8,6.99522,10925.1
6.98627,90165.7,6.9879,13482.4,6.98871,22797.4,6.98871,12690
6.97976,88517.5,6.98139,12837.7,6.9822,23232.9,6.9822,10864.2
6.97326,88735,6.97488,12983,6.9757,21257.4,6.9757,10839.8
6.96675,86647.2,6.96838,15352.1,6.96919,21318.5,6.96919,11126.6
6.96024,88342.7,6.96187,14702.3,6.96268,24422.3,6.96268,10528
6.95373,87192.1,6.95536,13206.1,6.95617,22504.5,6.95617,10486.1
6.94723,87970.3,6.94885,14285.9,6.94967,22650.4,6.94967,10842.1
6.94072,89509.2,6.94235,14218.1,6.94316,21631.2,6.94316,11441
6.93421,90256,6.93584,12916.9,6.93665,22957.6,6.93665,12506.6
6.92771,88783.3,6.92933,14770.3,6.93015,22092.8,6.93015,11859.2
6.9212,88637.7,6.92283,13301,6.92364,20481.9,6.92364,11242.6
6.91469,89622.4,6.91632,12542.7,6.91713,22518.4,6.91713,11543.5
6.90819,89833.3,6.90981,13371.1,6.91063,21522,6.91063,10907.1
6.90168,89934.2,6.90331,13902.7,6.90412,22709.4,6.90412,9512.08
6.89517,87665.4,6.8968,14176.5,6.89761,20719.1,6.89761,11419.1
6.88867,88335.6,6.89029,12996.7,6.89111,23425.2,6.89111,11573
6.88216,87648.5,6.88379,13492.4,6.8846,22438.1,6.8846,10942.3
6.87565,89206.1,6.87728,13950.5,6.87809,22237.1,6.87809,11002.9
6.86915,90162.9,6.87077,13558,6.87159,22130.1,6.87159,10942.2
6.86264,90140.7,6.86427,13660.2,6.86508,22439.7,6.86508,11428.3
6.85613,89690.8,6.85776,12230.8,6.85857,23375,6.85857,10947.5
