PPM_0,mag_0,PPM_8,mag_8,PPM_4,mag_4,PPM_2,mag_2,PPM_1,mag_1
8.66257,235559,8.67566,126393,8.64549,71591.9,8.65942,37134.6,8.65942,37134.6
8.65606,235670,8.66916,123799,8.63898,73845.4,8.65291,35278,8.65291,35278
8.64956,236420,8.66265,125584,8.63248,70656.2,8.6464,37452.5,8.6464,37452.5
8.64305,236179,8.65614,125749,8.62597,73007.9,8.6399,36003.8,8.6399,36003.8
8.63654,235700,8.64963,125836,8.61946,73511.1,8.63339,35890.8,8.63339,35890.8
8.63004,234963,8.64313,126010,8.61296,73487.5,8.62688,36339.6,8.62688,36339.6
8.62353,235874,8.63662,124919,8.60645,74239.6,8.62038,35130.6,8.62038,35130.6
8.61702,236747,8.63011,125526,8.59994,73446.1,8.61387,37224.7,8.61387,37224.7
8.61052,237068,8.62361,124908,8.59344,73482.8,8.60736,36403,8.60736,36403
8.60401,238000,8.6171,124822,8.58693,72928.4,8.60086,37253.5,8.60086,37253.5
8.5975,236916,8.61059,126258,8.58042,73328.1,8.59435,37030.5,8.59435,37030.5
8.591,236607,8.60409,126910,8.57392,73168.3,8.58784,35586.4,8.58784,35586.4
8.58449,235634,8.59758,125158,8.56741,75006.9,8.58133,36545.5,8.58133,36545.5
8.57798,235288,8.59107,124013,8.5609,73829.9,8.57483,39145,8.57483,39145
8.57148,235944,8.58457,125692,8.5544,73566.6,8.56832,40074.8,8.56832,40074.8
8.56497,236633,8.57806,125258,8.54789,75221.1,8.56181,37860,8.56181,37860
8.55846,235904,8.57155,124886,8.54138,72534.9,8.55531,38314.1,8.55531,38314.1
8.55196,235347,8.56505,123404,8.53488,74394.1,8.5488,39313.7,8.5488,39313.7
8.54545,236921,8.55854,124999,8.52837,76432.5,8.54229,38700.6,8.54229,38700.6
8.53894,235910,8.55203,126279,8.52186,74193.2,8.53579,38503.9,8.53579,38503.9
8.53244,235748,8.54552,123786,8.51536,73229.2,8.52928,36090.7,8.52928,36090.7
8.52593,235269,8.53902,124268,8.50885,74762.6,8.52277,37998.2,8.52277,37998.2
8.51942,235449,8.53251,122877,8.50234,73567.2,8.51627,39257.6,8.51627,39257.6
8.51292,232945,8.526,123298,8.49583,74685.9,8.50976,37612.9,8.50976,37612.9
8.50641,237136,8.5195,123592,8.48933,74971.3,8.50325,38576.2,8.50325,38576.2
8.4999,235741,8.51299,123132,8.48282,75340.4,8.49674,38454.4,8.49674,38454.4
8.49339,234941,8.50648,122835,8.47631,73411.7,8.49024,37980.8,8.49024,37980.8
8.48689,234157,8.49998,124015,8.46981,74351.4,8.48373,39538.2,8.48373,39538.2
8.48038,233430,8.49347,124369,8.4633,77455.1,8.47722,40462.1,8.47722,40462.1
8.47387,236069,8.48696,123642,8.45679,76225.2,8.47072,40231.5,8.47072,40231.5
8.46737,236234,8.48046,122626,8.45029,76696.3,8.46421,39869.4,8.46421,39869.4
8.46086,235396,8.47395,123459,8.44378,75900.7,8.4577,39541.1,8.4577,39541.1
8.45435,235748,8.46744,122706,8.43727,76639.7,8.4512,37908.3,8.4512,37908.3
8.44785,234208,8.46094,123141,8.43077,75545.3,8.44469,38106.4,8.44469,38106.4
8.44134,233909,8.45443,123376,8.42426,76774.3,8.43818,40880,8.43818,40880
8.43483,235226,8.44792,122497,8.41775,75957.4,8.43168,40458.6,8.43168,40458.6
8.42833,234432,8.44141,122931,8.41125,75743.5,8.42517,40403,8.42517,40403
8.42182,234677,8.43491,123767,8.40474,77950.4,8.41866,41252.8,8.41866,41252.8
8.41531,233886,8.4284,122393,8.39823,77343.8,8.41215,39952.2,8.41215,39952.2
8.40881,232231,8.42189,123270,8.39173,76913.1,8.40565,41740.6,8.40565,41740.6
8.4023,232022,8.41539,119768,8.38522,77371.5,8.39914,39651.2,8.39914,39651.2
8.39579,231418,8.40888,121230,8.37871,78913.4,8.39263,39996,8.39263,39996
8.38929,231736,8.40237,120962,8.37221,78780.1,8.38613,38885.1,8.38613,38885.1
8.38278,230691,8.39587,120364,8.3657,79768.1,8.37962,39979.7,8.37962,39979.7
8.37627,231312,8.38936,120175,8.35919,81995.8,8.37311,39733.2,8.37311,39733.2
8.36977,228045,8.38285,119496,8.35269,79485.3,8.36661,39723.2,8.36661,39723.2
8.36326,231291,8.37635,118599,8.34618,81581.6,8.3601,37109.7,8.3601,37109.7
8.35675,233173,8.36984,120803,8.33967,79104,8.35359,38521.5,8.35359,38521.5
8.35025,231392,8.36333,121601,8.33317,79227.6,8.34709,35525.7,8.34709,35525.7
8.34374,232264,8.35683,119986,8.32666,77831.2,8.34058,36987.7,8.34058,36987.7
8.33723,233203,8.35032,120966,8.32015,77265.7,8.33407,33754,8.33407,33754
8.33073,234862,8.34381,122194,8.31365,74783.6,8.32756,32035.5,8.32756,32035.5
8.32422,234716,8.3373,121700,8.30714,71787.6,8.32106,34221.8,8.32106,34221.8
8.31771,236131,8.3308,125377,8.30063,73498.1,8.31455,34836.6,8.31455,34836.6
8.31121,236510,8.32429,124126,8.29413,71844.4,8.30804,36719.5,8.30804,36719.5
8.3047,236790,8.31778,122881,8.28762,73183,8.30154,33992.2,8.30154,33992.2
8.29819,237534,8.31128,123328,8.28111,73205.1,8.29503,35217.6,8.29503,35217.6
8.29169,237915,8.30477,123531,8.27461,73187,8.28852,34939.1,8.28852,34939.1
8.28518,237760,8.29826,122731,8.2681,71983.5,8.28202,34517.7,8.28202,34517.7
8.27867,234973,8.29176,124681,8.26159,74232,8.27551,37551.8,8.27551,37551.8
8.27217,236088,8.28525,124122,8.25509,74429.1,8.269,37328.1,8.269,37328.1
8.26566,234836,8.27874,123953,8.24858,72902.1,8.2625,36744.9,8.2625,36744.9
8.25915,236491,8.27224,123810,8.24207,74267.2,8.25599,34736,8.25599,34736
8.25265,237839,8.26573,123249,8.23556,71317.5,8.24948,37679.7,8.24948,37679.7
8.24614,235396,8.25922,123232,8.22906,72387.5,8.24297,36858.7,8.24297,36858.7
8.23963,236302,8.25271,121582,8.22255,72450.9,8.23647,37491.2,8.23647,37491.2
8.23312,235467,8.24621,123688,8.21604,73397.2,8.22996,38288,8.22996,38288
8.22662,239835,8.2397,123759,8.20954,73295.5,8.22345,40165,8.22345,40165
8.22011,236171,8.23319,122883,8.20303,74683.9,8.21695,39910.5,8.21695,39910.5
8.2136,235599,8.22669,123275,8.19652,74088.8,8.21044,39899.3,8.21044,39899.3
8.2071,237463,8.22018,123591,8.19002,73649.7,8.20393,41191.3,8.20393,41191.3
8.20059,237623,8.21367,122022,8.18351,76463.8,8.19743,40310.3,8.19743,40310.3
8.19408,236037,8.20717,122660,8.177,75461,8.19092,39173.3,8.19092,39173.3
8.18758,235994,8.20066,123688,8.1705,75876.3,8.18441,40751.5,8.18441,40751.5
8.18107,237695,8.19415,122503,8.16399,75346.9,8.17791,41788.3,8.17791,41788.3
8.17456,237088,8.18765,123068,8.15748,73348.9,8.1714,41796.2,8.1714,41796.2
8.16806,236506,8.18114,122798,8.15098,75771.2,8.16489,40951.2,8.16489,40951.2
8.16155,234423,8.17463,123043,8.14447,75279.2,8.15838,42863.8,8.15838,42863.8
8.15504,238354,8.16813,123533,8.13796,73674.5,8.15188,42459.7,8.15188,42459.7
8.14854,234287,8.16162,122607,8.13146,75847,8.14537,41002.6,8.14537,41002.6
8.14203,236486,8.15511,123006,8.12495,74839.6,8.13886,41946.8,8.13886,41946.8
8.13552,235139,8.1486,123190,8.11844,75193.1,8.13236,43051.2,8.13236,43051.2
8.12902,233858,8.1421,122034,8.11194,76547.6,8.12585,39783.3,8.12585,39783.3
8.12251,237081,8.13559,122278,8.10543,76310.8,8.11934,41404.6,8.11934,41404.6
8.116,235612,8.12908,122013,8.09892,76366.6,8.11284,40803.5,8.11284,40803.5
8.1095,235255,8.12258,125332,8.09242,76164.3,8.10633,41044.8,8.10633,41044.8
8.10299,235523,8.11607,122575,8.08591,77300.1,8.09982,39874.7,8.09982,39874.7
8.09648,235302,8.10956,123032,8.0794,77936.8,8.09332,41066.2,8.09332,41066.2
8.08998,234598,8.10306,122843,8.0729,78330.8,8.08681,41585.3,8.08681,41585.3
8.08347,233401,8.09655,122903,8.06639,80314.5,8.0803,42282.5,8.0803,42282.5
8.07696,232259,8.09004,122194,8.05988,81117.1,8.07379,39129.7,8.07379,39129.7
8.07046,230765,8.08354,124839,8.05338,79120.8,8.06729,40209.4,8.06729,40209.4
8.06395,233401,8.07703,122676,8.04687,80851.2,8.06078,38418.3,8.06078,38418.3
